Аннино | Аннино | x=1036.6517 | y=1500.8928 | align=left | imp=0 | w=53.2000 | h=18.0000 | rect=1036.6517,1491.8928,1089.8517,1509.8928 | zone=767.5011 | anchor=1099.2531,1514.1992 | ids=9/annino
Беломорская | Беломорская | x=560.6971 | y=95.6432 | align=right | imp=0 | w=100.5600 | h=18.0000 | rect=460.1371,86.6432,560.6971,104.6432 | zone=768.4732 | anchor=572.6971,95.6432 | ids=2/belomorskaya
Говорово | Говорово | x=250.9103 | y=1213.3029 | align=left | imp=0 | w=70.3200 | h=18.0000 | rect=250.9103,1204.3029,321.2303,1222.3029 | zone=776.9442 | anchor=332.8128,1218.2158 | ids=133/govorovo
Алтуфьево | Алтуфьево | x=999.4106 | y=-41.0990 | align=right | imp=0 | w=83.4400 | h=18.0000 | rect=915.9706,-50.0990,999.4106,-32.0990 | zone=778.2646 | anchor=949.1656,-18.7285 | ids=9/altufevo
Лианозово | Лианозово | x=794.4308 | y=0.5879 | align=left | imp=0 | w=78.8800 | h=18.0000 | rect=794.4308,-8.4121,873.3108,9.5879 | zone=779.3406 | anchor=782.4308,0.5879 | ids=10/lianozovo
Выхино | Выхино | x=1717.7296 | y=902.1234 | align=right | imp=0 | w=57.7600 | h=18.0000 | rect=1659.9696,893.1234,1717.7296,911.1234 | zone=785.5416 | anchor=1717.7296,966.1234 | ids=7/vykhino
Медведково | Медведково | x=1136.0820 | y=-37.9812 | align=right | imp=0 | w=90.1600 | h=18.0000 | rect=1045.9220,-46.9812,1136.0820,-28.9812 | zone=786.1757 | anchor=1075.2144,-18.2041 | ids=6/medvedkovo
Братиславская | Братиславская | x=1603.1707 | y=1248.8382 | align=left | imp=0 | w=113.1200 | h=18.0000 | rect=1603.1707,1239.8382,1716.2907,1257.8382 | zone=786.6293 | anchor=1575.7307,1248.8382 | ids=10/bratislavskaya
Тушинская | Тушинская | x=382.2407 | y=196.1550 | align=right | imp=0 | w=83.4400 | h=18.0000 | rect=298.8007,187.1550,382.2407,205.1550 | zone=798.2732 | anchor=394.2407,196.1550 | ids=7/tushinskaya
Румянцево | Румянцево | x=433.0573 | y=1447.3267 | align=left | imp=0 | w=83.4400 | h=18.0000 | rect=433.0573,1438.3267,516.4973,1456.3267 | zone=798.6565 | anchor=512.9461,1421.3693 | ids=1/rumyantsevo
Орехово | Орехово | x=1381.8714 | y=1442.1672 | align=left | imp=0 | w=61.7600 | h=18.0000 | rect=1381.8714,1433.1672,1443.6314,1451.1672 | zone=805.3891 | anchor=1416.9097,1422.6042 | ids=2/orekhovo
Солнцево | Солнцево | x=401.2881 | y=1285.8963 | align=right | imp=0 | w=70.3200 | h=18.0000 | rect=330.9681,1276.8963,401.2881,1294.8963 | zone=805.7027 | anchor=330.9099,1263.0290 | ids=133/solntsevo
Первомайская | Первомайская | x=1466.7683 | y=176.3012 | align=left | imp=0 | w=109.1200 | h=18.0000 | rect=1466.7683,167.3012,1575.8883,185.3012 | zone=812.4501 | anchor=1556.2561,207.7503 | ids=3/pervomayskaya
Корниловская | Корниловская | x=583.7386 | y=1536.3579 | align=left | imp=0 | w=104.5600 | h=18.0000 | rect=583.7386,1527.3579,688.2986,1545.3579 | zone=812.9675 | anchor=699.6680,1529.6680 | ids=137/kornilovskaya
Мякинино | Мякинино | x=257.5894 | y=363.0475 | align=left | imp=0 | w=73.0400 | h=18.0000 | rect=257.5894,354.0475,330.6294,372.0475 | zone=815.5720 | anchor=247.1094,363.0475 | ids=3/myakinino
Марьино | Марьино | x=1587.7307 | y=1297.3859 | align=left | imp=0 | w=64.4800 | h=18.0000 | rect=1587.7307,1288.3859,1652.2107,1306.3859 | zone=817.7155 | anchor=1575.7307,1297.3859 | ids=10/marino
Лесопарковая | Лесопарковая | x=1025.6123 | y=1557.1083 | align=right | imp=0 | w=104.5600 | h=18.0000 | rect=921.0523,1548.1083,1025.6123,1566.1083 | zone=819.5267 | anchor=1021.4540,1576.6713 | ids=12/lesoparkovaya
Ховрино | Ховрино | x=607.3381 | y=15.8921 | align=right | imp=0 | w=61.7600 | h=18.0000 | rect=545.5781,6.8921,607.3381,24.8921 | zone=820.6394 | anchor=572.6971,35.8921 | ids=2/khovrino
Физтех | Физтех | x=817.0718 | y=-64.2946 | align=right | imp=0 | w=55.9200 | h=18.0000 | rect=761.1518,-73.2946,817.0718,-55.2946 | zone=823.1078 | anchor=782.4308,-44.2946 | ids=10/fiztekh
Улица Дмитриевского | Улица⏎Дмитриевского | x=1757.9607 | y=871.3493 | align=left | imp=0 | w=117.6800 | h=37.9200 | rect=1757.9607,852.3893,1875.6407,890.3093 | zone=824.4905 | anchor=1767.2850,926.3420 | ids=98/ulitsa-dmitrievskogo
Некрасовка | Некрасовка | x=1769.8422 | y=1036.6469 | align=left | imp=0 | w=87.4400 | h=18.0000 | rect=1769.8422,1027.6469,1857.2822,1045.6469 | zone=830.8800 | anchor=1750.4374,1015.0957 | ids=98/nekrasovka
Жулебино | Жулебино | x=1745.3348 | y=1066.5975 | align=left | imp=0 | w=73.0400 | h=18.0000 | rect=1745.3348,1057.5975,1818.3748,1075.5975 | zone=833.6362 | anchor=1734.8548,1066.5975 | ids=7/zhulebino
Лухмановская | Лухмановская | x=1781.2005 | y=981.0398 | align=left | imp=0 | w=109.1200 | h=18.0000 | rect=1781.2005,972.0398,1890.3205,990.0398 | zone=838.8507 | anchor=1770.2380,976.1590 | ids=98/lukhmanovskaya
Боровское шоссе | Боровское шоссе | x=317.9585 | y=1322.7801 | align=right | imp=0 | w=131.0400 | h=18.0000 | rect=186.9185,1313.7801,317.9585,1331.7801 | zone=845.0456 | anchor=329.9585,1322.7801 | ids=133/borovskoe-shosse
Сходненская | Сходненская | x=406.9710 | y=125.5187 | align=left | imp=0 | w=96.0000 | h=18.0000 | rect=406.9710,116.5187,502.9710,134.5187 | zone=849.1078 | anchor=394.9710,125.5187 | ids=7/skhodnenskaya
Новокосино | Новокосино | x=1684.8838 | y=387.1646 | align=left | imp=0 | w=87.4400 | h=18.0000 | rect=1684.8838,378.1646,1772.3238,396.1646 | zone=849.5882 | anchor=1732.7620,406.7275 | ids=8/novokosino
Борисово | Борисово | x=1505.3525 | y=1368.8009 | align=left | imp=0 | w=70.3200 | h=18.0000 | rect=1505.3525,1359.8009,1575.6725,1377.8009 | zone=850.4384 | anchor=1575.7307,1345.9336 | ids=10/borisovo
Саларьево | Саларьево | x=453.8028 | y=1512.3237 | align=left | imp=0 | w=78.8800 | h=18.0000 | rect=453.8028,1503.3237,532.6828,1521.3237 | zone=850.6988 | anchor=527.8838,1492.3237 | ids=1/salarevo
Котельники | Котельники | x=1795.7224 | y=1138.6568 | align=right | imp=0 | w=87.4400 | h=18.0000 | rect=1708.2824,1129.6568,1795.7224,1147.6568 | zone=854.2822 | anchor=1734.8548,1118.8797 | ids=7/kotelniki
Улица Скобелевская | Улица⏎Скобелевская | x=1162.8985 | y=1606.2200 | align=left | imp=0 | w=104.5600 | h=37.9200 | rect=1162.8985,1587.2600,1267.4585,1625.1800 | zone=863.9145 | anchor=1131.1785,1606.2200 | ids=12/ulitsa-skobelevskaya
Домодедовская | Домодедовская | x=1434.3145 | y=1415.1567 | align=left | imp=0 | w=117.6800 | h=18.0000 | rect=1434.3145,1406.1567,1551.9945,1424.1567 | zone=865.8914 | anchor=1490.1232,1443.9978 | ids=2/domodedovskaya
Коммунарка | Коммунарка | x=701.6330 | y=1567.0486 | align=left | imp=0 | w=96.5600 | h=18.0000 | rect=701.6330,1558.0486,798.1930,1576.0486 | zone=869.7859 | anchor=699.6680,1589.4191 | ids=137/kommunarka
Волоколамская | Волоколамская | x=125.4215 | y=276.0012 | align=left | imp=0 | w=117.6800 | h=18.0000 | rect=125.4215,267.0012,243.1015,285.0012 | zone=874.1217 | anchor=245.1291,256.2241 | ids=3/volokolamskaya
Новопеределкино | Новопеределкино | x=312.6380 | y=1377.5934 | align=right | imp=0 | w=130.2400 | h=18.0000 | rect=182.3980,1368.5934,312.6380,1386.5934 | zone=875.5561 | anchor=329.9585,1367.5934 | ids=133/novoperedelkino
Шипиловская | Шипиловская | x=1587.7307 | y=1394.4813 | align=left | imp=0 | w=98.7200 | h=18.0000 | rect=1587.7307,1385.4813,1686.4507,1403.4813 | zone=884.6163 | anchor=1575.7307,1394.4813 | ids=10/shipilovskaya
Филатов Луг | Филатов Луг | x=479.8731 | y=1581.8203 | align=left | imp=0 | w=96.8000 | h=18.0000 | rect=479.8731,1572.8203,576.6731,1590.8203 | zone=885.3564 | anchor=556.6110,1547.6544 | ids=1/filatov-lug
Щёлковская | Щёлковская | x=1549.4439 | y=134.4840 | align=left | imp=0 | w=90.1600 | h=18.0000 | rect=1549.4439,125.4840,1639.6039,143.4840 | zone=887.4736 | anchor=1608.6307,153.9004 | ids=3/shchelkovskaya
Бульвар Адмирала Ушакова | Бульвар⏎Адмирала Ушакова | x=1148.5094 | y=1651.6206 | align=left | imp=0 | w=146.0000 | h=37.9200 | rect=1148.5094,1632.6606,1294.5094,1670.5806 | zone=903.9092 | anchor=1138.1171,1645.6206 | ids=12/bulvar-admirala-ushakova
Рассказовка | Рассказовка | x=341.8928 | y=1409.6585 | align=left | imp=0 | w=96.0000 | h=18.0000 | rect=341.8928,1400.6585,437.8928,1418.6585 | zone=906.1804 | anchor=329.9585,1410.9129 | ids=133/rasskazovka
Прокшино | Прокшино | x=537.4994 | y=1616.8506 | align=left | imp=0 | w=74.8800 | h=18.0000 | rect=537.4994,1607.8506,612.3794,1625.8506 | zone=907.5200 | anchor=597.6898,1591.5837 | ids=1/prokshino
Планерная | Планерная | x=428.0850 | y=14.3651 | align=right | imp=0 | w=78.8800 | h=18.0000 | rect=349.2050,5.3651,428.0850,23.3651 | zone=920.1049 | anchor=393.4440,34.3651 | ids=7/planernaya
Ольховая | Ольховая | x=587.7582 | y=1645.4164 | align=left | imp=0 | w=70.3200 | h=18.0000 | rect=587.7582,1636.4164,658.0782,1654.4164 | zone=922.1595 | anchor=644.4694,1626.0116 | ids=1/olkhovaya
Потапово | Потапово | x=716.7401 | y=1703.9127 | align=left | imp=0 | w=70.3200 | h=18.0000 | rect=716.7401,1694.9127,787.0601,1712.9127 | zone=933.2417 | anchor=762.4066,1671.5768 | ids=1/potapovo
Улица Горчакова | Улица Горчакова | x=1001.5741 | y=1701.4182 | align=left | imp=0 | w=128.3200 | h=18.0000 | rect=1001.5741,1692.4182,1129.8941,1710.4182 | zone=943.5613 | anchor=1138.1171,1686.0327 | ids=12/ulitsa-gorchakova
Пыхтино | Пыхтино | x=277.1711 | y=1489.3130 | align=left | imp=0 | w=66.3200 | h=18.0000 | rect=277.1711,1480.3130,343.4911,1498.3130 | zone=943.8567 | anchor=338.0387,1469.5359 | ids=133/pykhtino
Митино | Митино | x=255.9002 | y=125.5187 | align=left | imp=0 | w=55.9200 | h=18.0000 | rect=255.9002,116.5187,311.8202,134.5187 | zone=956.2859 | anchor=243.9002,125.5187 | ids=3/mitino
Аэропорт Внуково | Аэропорт Внуково | x=310.1697 | y=1545.7107 | align=left | imp=0 | w=136.8800 | h=18.0000 | rect=310.1697,1536.7107,447.0497,1554.7107 | zone=966.5348 | anchor=371.0373,1525.9336 | ids=133/aeroport-vnukovo
Бунинская аллея | Бунинская аллея | x=1198.9847 | y=1746.1725 | align=right | imp=0 | w=126.4800 | h=18.0000 | rect=1072.5047,1737.1725,1198.9847,1755.1725 | zone=983.2268 | anchor=1138.1171,1726.3954 | ids=12/buninskaya-alleya
Алма-Атинская | Алма-Атинская | x=1620.2611 | y=1440.1697 | align=left | imp=0 | w=115.7600 | h=18.0000 | rect=1620.2611,1431.1697,1736.0211,1449.1697 | zone=995.4518 | anchor=1666.1411,1460.9544 | ids=2/alma-atinskaya
Пятницкое шоссе | Пятницкое шоссе | x=283.8399 | y=15.4462 | align=right | imp=0 | w=131.0400 | h=18.0000 | rect=152.7999,6.4462,283.8399,24.4462 | zone=1016.2852 | anchor=243.1367,38.9462 | ids=3/pyatnitskoe-shosse
